userName,score,content,at
fadzai sanyama,5,Excellent,2025-05-31 20:29:11
Mehar Aliya,5,it's very 👍,2025-05-31 20:28:42
Betty,4,it's very easy to use I really appreciate,2025-05-31 20:28:16
Mohammed Rohan,1,poor,2025-05-31 20:27:59
Eman Fatima,1,"Shame on WhatsApp’s team for such pathetic feature rollout and even worse customer service. It’s been over 2+ months, I’ve updated the app multiple times, reinstalled it, cleared cache, even emailed and submitted a complaint — still no music status feature. Meanwhile, everyone around me has it. What kind of biased or lazy system is this",2025-05-31 20:27:49
Goldy Nagar,5,ok,2025-05-31 20:27:32
Adnah Al Amin,5,This app is favorite app in my phone I like this app.whstpp messenger,2025-05-31 20:26:12
gan nimar,1,force me to update otherwise steal the incoming messages. worst thing ever. bad app,2025-05-31 20:25:32
panadol extra,1,very bad my watsapp is ban,2025-05-31 20:24:54
Shujat Ali,5,💯,2025-05-31 20:24:54
Steven Sutherland,5,"Always use WhatsApp when I can, great thanks guy's",2025-05-31 20:24:49
Ashaolu Bolanle,5,it's fun and enable smooth communication network,2025-05-31 20:23:02
Devarakonda Rajeswari,4,good,2025-05-31 20:22:05
viper2026 AZIZ,5,well,2025-05-31 20:22:00
Ramesh Joseva,5,Super,2025-05-31 20:21:58
p e,2,Can't update profile picture as few folders with images show,2025-05-31 20:21:11
Rasika nirmali,4,I think this app is doing so well!!😊😊,2025-05-31 20:20:44
Husnah Aminu,5,Very effective and accurate,2025-05-31 20:20:23
Hashirama Senju,4,I like this app. I could give 5🌟 but unfortunately I can't send audio. If it is possible then can you help? Thanks,2025-05-31 20:20:07
messengerforjesus,1,I do not want Meta Ai and I cannot find anyway to remove or delete it.,2025-05-31 20:17:55
Mlungisi Mhleli,5,it is the best thank you guys this application rocks🤟🤟,2025-05-31 20:16:31
Amina Shazali,3,I CAN'T DONWLOAD THE APP,2025-05-31 20:15:31
Ramu Manthina kancha ram,4,good super,2025-05-31 20:15:21
Mohammed Al Haj,1,i can't find all my files in WhatsApp if i want to send picture to someone either i have to scroll down until i find the picture or i share it from the gallery please fix this problem,2025-05-31 20:14:48
Samadhi Wathsala,5,👍 good,2025-05-31 20:14:01
Muhammad Ibrahim watto,5,My personal wattsapp don't banned 🚫 please request you,2025-05-31 20:13:54
Vishal Mali,4,nice aap,2025-05-31 20:13:35
Fahiyan Brahma,1,UPDATE THE AVATAR FILES AND EVERYTHING CONSTANTLY IN WHATSAPP BECAUSE IF YOU DON'T DO SO HOW WILL PEOPLE GET COOL EMOJI PICTURES FROM THAT APP. AND THE AVATAR APP IS A VERY LAZY APP WHICH DOESNOT GIVES ANYTHING AS WE SEARCH FOR IT,2025-05-31 20:13:11
Bankole Bammy,5,Cool,2025-05-31 20:12:48
Keisham Mathoinganba,5,good for me,2025-05-31 20:12:33
Abubakar Malik,5,Good way of conversation with everyone at any time and any place,2025-05-31 20:11:59
Manzoor Hussain,5,Good 👍 good,2025-05-31 20:10:29
Aheli Maiti,5,wow ❤️,2025-05-31 20:10:26
Jafari Mwengeze,5,mbona whatsApp yangu was brocked,2025-05-31 20:09:45
Aadil Khan,1,buy WhatsApp number problem,2025-05-31 20:08:38
Shashikant Savoikar,1,all rubish from past 8days I'm trying to login my account but it not logging I have done email to whatsapp and all that I have not done any spam or broke the whatsapp rules still they banned my account and I'm trying it and they showed your account will recover soon within 24hours bt it's not done it still unbanned after so many tries I want my whatsapp account as all the work purpose messages are on whatsapp account,2025-05-31 20:08:21
Mohsin Ali,5,Very nice app So easy and me enjoy our friends for chatting,2025-05-31 20:07:33
Leonard Mwaanga,5,Good app,2025-05-31 20:07:09
Augustus Assefuah,3,Is good but I'm facing a lot of problems with this app right now,2025-05-31 20:05:47
lalit tiwari,5,V. Good,2025-05-31 20:05:33
Ssengonzi Hussein,5,Fast messanger and keep peoples private,2025-05-31 20:05:29
Priyanka Rathwa,5,thik hai,2025-05-31 20:05:26
SH SHUVO,5,very good apps.thanks whatsapp.,2025-05-31 20:05:07
Shamim Khan,1,Need app 💓,2025-05-31 20:04:32
Kingston Kanisiyas Kingston Kanisiyas,5,Best,2025-05-31 20:04:10
Lefa Malatji,5,"I can literally chat with my sister even though she's far away from where I live, WhatsApp messenger makes communication easy!!",2025-05-31 20:03:57
Dharmendar Kumar,5,nice,2025-05-31 20:03:12
R swathi R swathi,5,very good 👍😊,2025-05-31 20:02:15
Mukul Sarkar,5,Very Good,2025-05-31 20:01:46
Mohammed Garba,3,"They do ban my account too much. 😥 The last time ,my account was banned in the middle of a job interview..... Pls work on it.",2025-05-31 20:01:13
Monija sultana,5,this is best for international calls and messages 🙂👍,2025-05-31 20:01:03
Zeeshan Rehar,5,Ya boat achi what's app ha,2025-05-31 20:00:49
Mahabub Alam,5,wow excellent,2025-05-31 20:00:33
Alhassan Shehu,5,Very nice,2025-05-31 20:00:16
Samidi Bagya,5,plz help,2025-05-31 19:59:47
Agbenyo Jerry,2,"I used to really love WhatsApp, but not anymore. Lately, I have to update the app every week just to post on my status. I think it's time for something to be done about this.",2025-05-31 19:59:32
Aftab Rajput Rajput,5,very very nice,2025-05-31 19:59:25
Nalwanana Aisha,5,it's cheap to communicate,2025-05-31 19:58:54
Uchechukwu Martina,5,WhatsApp is the most convenient way of talking,2025-05-31 19:58:12
Daniel Zulu,5,Good,2025-05-31 19:58:09
morgan emmy,5,it's incredible,2025-05-31 19:58:05
Mkaleem M AKHTER,1,Very good and powerful,2025-05-31 19:57:05
Aryan Yadav,1,nice,2025-05-31 19:56:37
Vali Vali mogal,5,supar,2025-05-31 19:56:13
Jannatul Ferdaus JiTu,5,it's my favorite app 😌,2025-05-31 19:56:05
Satya naraya Behera,5,this app is very useful in every situation and daily life....,2025-05-31 19:55:41
Jester Khondowe,5,it's awesome 🫰 and easy to use 💕,2025-05-31 19:55:16
Soniya Galwa,5,best,2025-05-31 19:55:15
Alok Rout,5,my WhatsApp number is not spam.please continue my WhatsApp problem.,2025-05-31 19:54:48
Mubarak Abdallah,5,A very goo app,2025-05-31 19:54:21
Sania Tahsin,5,not good,2025-05-31 19:53:40
Lerato Sikhosana,2,like this app cause its connect me with my friends and family,2025-05-31 19:53:39
Sunanda Shinde,5,good,2025-05-31 19:53:03
Chandu Singh,5,please one problem login unlock in baar baar ho raha hai,2025-05-31 19:53:00
Nkosinathi Dhlamini,5,This is the best app ever no ads and no disruption,2025-05-31 19:51:49
Wilton Juniel,4,Good,2025-05-31 19:51:17
wala kure,5,why my whatapp is banned at all the time without me done anything. so open my whatapp as soon as possible pls it's disturbing.,2025-05-31 19:51:04
Nimor Akwasi Godwin Tekum,5,excellent,2025-05-31 19:49:18
Ritresh sahil,5,very good,2025-05-31 19:49:09
Md ebrahim,5,Good,2025-05-31 19:48:46
Abdullahi,5,good app,2025-05-31 19:48:24
MD Zubair,4,Good 👍,2025-05-31 19:47:20
Zainab Ahmad,1,your best friend,2025-05-31 19:45:34
Solomon Oluwaseyi,4,Not too bad,2025-05-31 19:45:18
Mr Mazedul islam,4,nice,2025-05-31 19:45:16
Amal salman,5,Dera WhatsApp team My WhatsApp number is banned please solve my problem thanks,2025-05-31 19:45:06
Amit Chandra shil,5,Good,2025-05-31 19:44:56
Zwavhudi Booi,4,good 👍🏻,2025-05-31 19:44:43
Faraji Miraji,2,I logged in to my WhatsApp account then it told me to download official WhatsApp while I did it for several time (4 times),2025-05-31 19:44:36
Sahil Khan,1,My account has many time log out what can I do for this I face so much problem according my account please help me,2025-05-31 19:44:11
Shailaja Ameer,5,superb,2025-05-31 19:42:23
Usman Rajput,5,WhatsApp par call Nahin Milana,2025-05-31 19:42:17
Mohsin Ali Ansari,1,"Hey Team WhatsApp ✅ My WhatsApp number was banned last 2 days and i tried to restore my account but failed. I am facing this problem ""This Account cannot use WhatsApp"" I assure you i have not violated any policy of WhatsApp and this is my personal number and i am facing very problems now a days. So please consider my request and restore my WhatsApp account as soon as possible",2025-05-31 19:42:12
Jefreys Hove,5,Poor Network,2025-05-31 19:41:30
Sameer abbas,1,my WhatsApp banned why,2025-05-31 19:41:25
Kasthuri Kasthuri,3,auper,2025-05-31 19:39:36
Bholanath Yadav,5,good,2025-05-31 19:39:20
Rehan Adil,2,not working,2025-05-31 19:38:05
doll hina,5,good 👍,2025-05-31 19:37:23
Y Harshini,5,good 👍 app,2025-05-31 19:37:13
Bhaibhai Bhaibhai,5,good,2025-05-31 19:36:46
suresh sandhyapaga,5,nice,2025-05-31 19:36:45
Bhagyashree Gogoi,4,very good,2025-05-31 19:36:14
Mdshahin 13,5,good,2025-05-31 19:35:54
Chotu Kashyap,5,My mistake please back up to delete data sir,2025-05-31 19:35:49
Muhammad jabran ali Jabran 43,5,very good,2025-05-31 19:34:53
Edith Kingsley,5,the app is not functioning well pls do well,2025-05-31 19:34:33
Muqdass Muqdass,5,my account is not opening showing this account has banned due to spam please unbanned my account,2025-05-31 19:33:48
Muskan Gupta,5,it's very working,2025-05-31 19:33:43
K Venkatapathi Raju,1,my whatsApp is nit working,2025-05-31 19:33:04
akash Gupta,5,very good app for all world,2025-05-31 19:32:47
Kanaso Danebella,4,Oh! Amazing love it. Thank you.,2025-05-31 19:32:19
Carol,5,Great,2025-05-31 19:31:31
Vicky Mathew,5,ok,2025-05-31 19:30:40
Justan,4,"Meta Technologies,Fast & Efficient,,Protects Privacy,,,I Think!!!!",2025-05-31 19:29:44
Monika Gupta,3,good,2025-05-31 19:29:33
MD mayn Uddin,5,nice,2025-05-31 19:28:05
Girja Dubey,1,whataap khul nahi raha hai kaise khule ga,2025-05-31 19:28:01
Arushi Verma,5,good 👍,2025-05-31 19:27:37
Itz intjar King,4,intjar,2025-05-31 19:26:27
Abisha Runyowa,5,Very good,2025-05-31 19:25:07
Kenifelee Johnson,5,No good,2025-05-31 19:24:59
Preanjit Tanti,5,budhu mundhu,2025-05-31 19:24:20
Harshani Perera,5,👍👍,2025-05-31 19:23:08
Siyanda Maseko,4,tbh this an amazing app download free,2025-05-31 19:21:28
Deepika Singh,5,super,2025-05-31 19:20:46
Mateboho Twala,5,Awesome,2025-05-31 19:20:34
Bipin Yadav,5,very good,2025-05-31 19:20:02
Ahraf Khan,5,yaar mera WhatsApp banva do yaar mera WhatsApp Nahin ban raha hai yaar code nahin a Raha please banva de yaar aapko Maine message karungi taraf se aap yah banva kar dete hain aur application Dal do hamen Koi galti thodi si hai yaar humne Koi galti thodi si hai yaar humne to Koi galti thodi Kiya naya galti thodi si hai humne Koi galti thodi si hai jaldi se yaar hamara kotla ko password Nahin a raha hai yaar Koi Koi na Koi kam to karo uske bad please kar do yaar please kar do yaar please kar do ya,2025-05-31 19:19:56
Mudassir Khan,5,Best app into All apps,2025-05-31 19:19:37
Mohd Noh,5,five star,2025-05-31 19:18:48
Kelvin,5,it's best social networking,2025-05-31 19:18:27
Celeste Fakudze,1,just normal nothing new updated,2025-05-31 19:18:24
MD Reza Ali,5,good fine,2025-05-31 19:18:00
Farah Kaff,3,it's a good app but it has a disadvantages like calls error or storage wasting,2025-05-31 19:17:58
Ravindra Pandey,5,nice,2025-05-31 19:16:07
Bharat Kumawat,5,Good,2025-05-31 19:15:45
ABOLFAZL Porali,5,weary good I'm from Iran عالیه من از ایرانم,2025-05-31 19:14:45
HANNAH ADEBAYO,1,network updating is very poor I need a solution plz,2025-05-31 19:14:21
Victor Nwosu,5,Nice,2025-05-31 19:14:05
Nwichi Favour,5,can't install WhatsApp messenger,2025-05-31 19:13:58
Moses Ocheja,5,It's great... nice update,2025-05-31 19:12:54
Sujon sk,5,good,2025-05-31 19:12:24
Sandra Lwaba,1,it's not nice,2025-05-31 19:12:00
Skylar Adams,5,I love whatsapp it lets you communicate with family and friends a PLUS if you have parental controls you can easily access it 😅😅,2025-05-31 19:11:18
mitesh patwa,5,this last update is not allowing us to see the photos we have sent to recent contacts which previously was showing which was making it easy to find old photos.please make that happen,2025-05-31 19:10:30
monday dayil,1,I have tried to log in my account but its not working they keep saying that you need official whattsap to log in i don't understand this app anymore,2025-05-31 19:09:23
Shadowclaw Shadowclaw,1,ga bisa call temen ku aku kasih satu nyusahin,2025-05-31 19:09:12
Hawage Mutupa Abdala,5,good,2025-05-31 19:08:40
Ashvin Ransinh,5,nice,2025-05-31 19:08:19
Nursyafikah Che daud,5,good,2025-05-31 19:08:15
Md Rakibul islam,5,good,2025-05-31 19:07:55
Oinam Meitei,1,if data once reset that means finish 🤯🤯🤯🤯 😡😡😡😡😡,2025-05-31 19:05:06
Teddy Ine,2,"you guys keep bro bringing an update almost every week yet there's still a bug or something to frustrate us, please I haven't been receiving messages for quite a while now, can you guys please fix this",2025-05-31 19:03:30
Spandan Health care,1,my whatsapp is not last 3 weeks do the needfull its there my documents in this whatsapp,2025-05-31 19:01:43
Yaya Smith,5,"I can text who ever I want,I like using it",2025-05-31 19:01:40
Khan Khan,5,nice,2025-05-31 19:01:26
Zabih Hamdard,5,واتساپ یکی از عالی ترين انتخاب من است,2025-05-31 19:01:06
kumar vankudoth,4,my WhatsApp account not opening,2025-05-31 19:00:45
surendra kumar,5,ok,2025-05-31 18:59:53
Abubakar Ibrahim,5,I love it all one love,2025-05-31 18:59:08
Ravi Borse,5,nice,2025-05-31 18:56:54
Lophina Chinyama,5,Its nolonger working so help me i want to open it,2025-05-31 18:56:39
Arun Kumar,5,excellent service. super superb quality best and kinds lovely service's,2025-05-31 18:56:18
Kantono,5,I like this,2025-05-31 18:56:16
Muralikrishna,1,latest version is not supporting whatsapp governance for andhra pradesh,2025-05-31 18:54:53
sohrab ali,5,shandar,2025-05-31 18:54:47
Matei Pascariu,2,can you change the theme to the old green one and the ui from 2020 I hate the new one,2025-05-31 18:54:20
Realeboga Dirapelo,5,petty good,2025-05-31 18:54:06
Naresh Bolloju,5,good,2025-05-31 18:53:53
jhane de sagun,5,excellent app,2025-05-31 18:53:40
Amrat Lal Solanki,4,very nice,2025-05-31 18:52:53
Trevor cook,2,please bring back the ability to display ALL our albums within the gallery when wanting to either send a pic in a chat or pic etc to the status section...the 4 albums that are shown now are useless as most people create their own albums for images etc...removing this option was completely stupid .who came up with that idea in your dev team?????,2025-05-31 18:52:47
Salisu Isah,5,Work,2025-05-31 18:52:42
B Adams,5,I love this app but cant get the magic wand that my granddaughter has,2025-05-31 18:52:06
Muhammad Alhasbi,1,"gua masih belum bisa add musik di status bg, lama banget, pengen bikin sw pake musik juga",2025-05-31 18:52:03
Chioma Nkenchor,5,"Love the updates so far, especially the chat theme but it would be wonderful if the accent colors matched the theme I select, you know? or maybe a different setting for that🫶",2025-05-31 18:51:56
Neha Chaudhary,1,bad,2025-05-31 18:51:49
Mike Dumbuya,5,good,2025-05-31 18:51:27
Akarsha Denethmi,5,Good,2025-05-31 18:51:15
Shahjahan Ashraf,5,Allhamdulillah this app is amazing,2025-05-31 18:51:13
Farhan Shaikh,5,good,2025-05-31 18:50:54
Jaffar Abdulsamad,5,Good,2025-05-31 18:49:50
Ibrahim Opeyemi,5,good 👍,2025-05-31 18:49:40
Ravindra reddy Kothapally,5,good,2025-05-31 18:48:35
Bontle Magadlela,5,this app is amazing in every thing because it can make you to have your own privacy and also the lock chat thing also helps and even in the spelling it helps and when you're bored you can chat with Meta and also helps with our home work and pep talks and advises and helps with the studies 👍 so this app is really amazing and also you can pose the stuf you Wana post and also select who can see your profile or what you have posted so this app is the one ❤️❤️❤of the kind so I really love this app,2025-05-31 18:48:12
PRAKASH KUMAR BEHERA,2,what's app no support my phone WhatsApp my support my phone not support,2025-05-31 18:48:09
Umaru Cassama,5,this app is very helpful I like it more and more,2025-05-31 18:48:06
Madde Srinivas,5,uhh,2025-05-31 18:46:58
Sadeepa Manahara,5,Superm app,2025-05-31 18:46:51
Mclovin,2,why dont i have meta ai like others in my whatsapp i updated it but still no meta ai,2025-05-31 18:45:44
Mohammed Anas,5,my account is ban,2025-05-31 18:44:25
Nazeefa Naaz,5,😊👍🏻,2025-05-31 18:43:18
Ranjit Pujari,5,nice ❤️‍🩹,2025-05-31 18:43:17
Oscar Adongo,5,It good and fast transent,2025-05-31 18:42:48
Adu Blaster,5,Goat of all apps ...why is it that the AI system not working in the Gambia,2025-05-31 18:42:29
Lesego Clementine Lebogo,5,Great,2025-05-31 18:41:41
Aisha Mkumbi,5,easy to use,2025-05-31 18:41:18
Suyash Mittal,1,"I’m extremely disappointed with WhatsApp. The app has become unreliable, buggy, and frustrating to use. Notifications often don’t come through, messages sometimes fail to send, and the overall performance has gone downhill. Privacy concerns have also grown, and there’s a lack of transparency around how our data is handled.",2025-05-31 18:40:00
may moha,1,I hate it. stop suggesting what channel to follow. i wish there was a turn off button to this,2025-05-31 18:39:49
Dilshad Fahad,1,"why am I getting options of following adult content on ""explore more"" WhatsApp channels! if I can see them then so can my kids!!! please fix this!!!",2025-05-31 18:39:04
Paulus Nghipitioova Shilongo,5,Best and very fast,2025-05-31 18:38:15
Gabriel Addo,5,update your watapp its becoming too much for me,2025-05-31 18:36:21
Mary Macondzo,3,Good,2025-05-31 18:34:04
Naresh Vaghela,5,Tamara whatsApp open Nahi Ho raja please much kijiye,2025-05-31 18:33:51
Grandma,5,five star,2025-05-31 18:33:48
Faith Maximillian,5,i love it,2025-05-31 18:33:46
Swagatika Patra Barsha,3,this app is very helpful for any send message to success of this email and writing message.,2025-05-31 18:32:51
Aman Jumanne,5,It is real good,2025-05-31 18:32:51
Kanchan Pawar,5,Yes it is very much nice app but very much update messages are coming,2025-05-31 18:32:49
farih raharjo,5,goods applications,2025-05-31 18:31:55
parag shah,5,very good aap,2025-05-31 18:31:43
Dyron Khid,5,Easy to communicate,2025-05-31 18:31:04
MAhESh INGALE,5,"""WhatsApp is simply essential! Reliable, fast, and packed with features for everyday communication. Couldn't imagine my phone without it.""",2025-05-31 18:30:43
Jeet kumar Bind,5,good,2025-05-31 18:30:16
Lamek Shilenga,5,Good app to communicate,2025-05-31 18:30:04
Vishal Yadav,5,good,2025-05-31 18:29:04
Yashuartha,5,super chain,2025-05-31 18:28:58
Fundy.S Ngwane,4,It make things easier and fast,2025-05-31 18:28:21
Archie,2,"Good messaging app, but keeps reconnecting in calls and disconnects on its own.",2025-05-31 18:28:18
syahira sxa_sxim,2,this month almost 5 times just upgrade this apps such worst thing,2025-05-31 18:27:33
Taha Gujjar,5,This is very comfortable ap,2025-05-31 18:25:12
Areesha Khan,5,whtsap is beautiful app is my daily routine,2025-05-31 18:24:43
Asha devi Dhiman,5,good,2025-05-31 18:24:41
Gadiya Gadiya office,5,good 😊,2025-05-31 18:23:24
Dr.Wahidullah azizi,5,it's great and I love it so much 💕💕💕,2025-05-31 18:23:22
Abdullah Azeem,5,Very good place,2025-05-31 18:23:14
Md Anik,1,this is not soo useful app. because i gives many updates. After updates we cannot sent many files. Becaus it only access the resent files.,2025-05-31 18:23:10
Jerry Kekong,1,Cant update,2025-05-31 18:22:38
Saminathan Try,4,good,2025-05-31 18:22:26
Ibrahim Dayyabu bashar,1,dey band my WhatsApp,2025-05-31 18:21:52
Kaleem shah,5,Simple,2025-05-31 18:20:14
Ansh Tiwari,5,this is so good Application,2025-05-31 18:20:04
Osman Koroma,1,Since update it is not working well on my phone,2025-05-31 18:20:01
Magret Chanda,5,Not really good,2025-05-31 18:19:42
Phyllis Edwards,1,this is a horrible app people scam people out of money and lie about who they are,2025-05-31 18:19:37
Tarik aliktresiyan Tarik aliktresiyan,5,nice 👍👍👍👍👍👍 t,2025-05-31 18:18:45
Raju Bahi,5,itss toouch good,2025-05-31 18:18:33
Sengrash Marak,5,good 👍,2025-05-31 18:18:31
Ranvir singh Randhawa,5,very safe app,2025-05-31 18:17:36
Saleem Khan,5,Whatsapp is best for videos and voice call very clear voice,2025-05-31 18:17:31
Kukho Soyiko,1,make drats appear on top even if I left the chat,2025-05-31 18:16:57
Pete Loadstone,2,"No longer my preferred messenger. I am now encouraging everyone to move to Signal instead. There's too many instances of unclear and arbitrary changes, errors and unexplained exclusion that have cost people their ability to communicate and to lose messages, without adequate recourse to humans to put things right. New features are rolled out inconsistently and with insufficient explanation, sometimes disrespecting users privacy concerns. It's becoming confusing, unreliable and has lost its way.",2025-05-31 18:16:22
Beshoo Adel,5,"Good and smooth on my old samsung Android 5.1.1 , my personal phone for work since long time sad to hear it will be no longer support as new samsung phones not good enough tbh .",2025-05-31 18:15:39
Bravo commandos.d,5,💯💯💯,2025-05-31 18:14:18
Blessing Sed,2,WhatsApp have helped me a lot and it have helped me to communicate people around the world,2025-05-31 18:14:10
Jessica Maduabuchi,1,"this app,I think no longer act as it should act,will I call it racist, how is it that I can barely do anything on my account without being logout,I obey the rules but still every minute or move they will log me out, which is affecting my business.How will I create a community,then add my group to the community,them boom !!!they log me out,saying they suspect scam ,this is actually the 3rd time they are doing this and they come back apologizing not considering my losses.",2025-05-31 18:14:00
Rishikant Dubey,5,supar,2025-05-31 18:13:24
Zaneze Luthando,5,we are able to do many things and we're moving forward,2025-05-31 18:12:51
Lekan olami,1,Bad,2025-05-31 18:12:49
Ali Khan.,5,it's amazing app,2025-05-31 18:12:25
sajad Yosefi,5,💯💯💯,2025-05-31 18:11:23
Royce Ladagan,5,Easy to use and incredibly helpful. Five stars!,2025-05-31 18:11:23
Naina,5,I like it 👍,2025-05-31 18:11:03
Hussein Bani Ahmad,1,calls never work!,2025-05-31 18:09:35
Rita Ranee,5,I already have the WhatsApp. Something went wrong while playing a game. They wanted me to choose Casual or something else of which I chose casual and from there on my WhatsApp chat disappears from time to time. How to I get back my previous App?,2025-05-31 18:08:40
Maricela Faustine,5,💘,2025-05-31 18:07:57
Majid ali,5,wahtsab ni chl ra,2025-05-31 18:07:18
Adama Alaya,5,it is so easy to communicate to people,2025-05-31 18:06:56
Dan Nabimanya,1,I have also experienced that it locks it's self what is the problem,2025-05-31 18:06:45
Olanrewaju Erikitola,5,very interesting 9,2025-05-31 18:05:23
Ericksimon erick,5,Nice,2025-05-31 18:03:30
ROHIT PAL,5,good,2025-05-31 18:03:16
Bruce Reeler,1,So now you have a worse problem. When moving to a new phone your app doesn't actually send the SMS with the OTP and then it tells you to wait an hour before you can try and send another. Once the hour is up and you try again it tells you to wait 45 minutes to send an SMS.,2025-05-31 18:02:09
Naresh Patel,5,nice what up,2025-05-31 18:01:34
Chlove tuhar,5,My Whatsapp not anable open,2025-05-31 18:01:21
Ash Hafeez,1,you should give us option to block unwanted channels that's too irritating,2025-05-31 18:00:13
Ndateh Sey,4,My whats app has been longer use this is not fere,2025-05-31 18:00:06
Jeevan Grg,4,ကောင်တယ်,2025-05-31 17:59:42
Azmeh Haris,1,no log in,2025-05-31 17:59:41
Gurdeep Punia,5,sooo good 👍,2025-05-31 17:58:53
Altaf Dabhilkar,1,lot up bug in this,2025-05-31 17:58:44
Ηλίας Σαββινίδης,1,"what the hell. trying to install windows version and all the time getting error on scanning qr code and stuck on recent messages. uninstall and install did not work. repair didnt work, reset did not work. this is just ridiculous.",2025-05-31 17:57:57
Tumelo Mokgalagadi,5,I love this new WhatsApp🥹,2025-05-31 17:57:33
Omenma /uc,1,Is not working again,2025-05-31 17:56:59
Minha Parveen,1,So bas,2025-05-31 17:56:47
DibakaR Banerjee,5,good,2025-05-31 17:56:25
Uttam raj,5,good,2025-05-31 17:56:11
Dianne Thomas,5,great app ... n I like the upgrades,2025-05-31 17:55:59
Seema Devi,5,cool me,2025-05-31 17:55:18
babu sengupta,5,I need use to WhatsApp,2025-05-31 17:54:25
George Viziru,1,"Thanks for banning me for spam while I was sending messages in order to give feedback to a colegue on a document she asked me to review. Bot app, bot support",2025-05-31 17:54:07
Thulsh Medagedara,5,excellent 🐱♥️,2025-05-31 17:53:50
Precious,5,it's great,2025-05-31 17:53:45
Kato Amos,5,Nice appp,2025-05-31 17:53:41
Marlone Dantas,1,What a bizarre bug happens when you send stickers 😑,2025-05-31 17:53:40
Aditya yadav Yadav,1,pls help me ....my mobile network is ok all things like youtube and other aap are running but in whats app msgg is not send or receive what's is the reason behind it...?,2025-05-31 17:52:53
niaz khan,5,Thank you very much meri problem solve karny k lea,2025-05-31 17:52:52
Olga Arasti,1,"Please don't update this application too often, the storage on my phone is very small",2025-05-31 17:51:52
Baila Abbasi,5,awsem,2025-05-31 17:51:22
Hahudi Farobo,3,This is very important to me,2025-05-31 17:51:11
Umadevi Umadevi,1,👎,2025-05-31 17:50:16
Shaheen begum,5,songs ka options hi nai hai mere WhatsApp pe,2025-05-31 17:49:48
Syeda Sadia Bukhari,5,good,2025-05-31 17:48:55
Adarsh Yadav,5,wow beautiful 😍❤️❤️😍,2025-05-31 17:47:15
Elphas Otiende,5,Great,2025-05-31 17:46:33
Thamsanqa Robert,4,to comminicets people,2025-05-31 17:45:55
Duni Chand,4,good,2025-05-31 17:45:54
Ketty Matongo,5,nice,2025-05-31 17:45:26
Bilal ahmad,5,good,2025-05-31 17:45:23
Ilyasmughal Ilyasmughal,5,this is very fantastic 🤩,2025-05-31 17:44:31
Youns Bhat,1,unban my whatsapp number as soon as possible,2025-05-31 17:44:09
Collins Okereafor,5,"Wonderful experience, perfect app I think",2025-05-31 17:42:32
Tjitezaa Muikute,5,Good,2025-05-31 17:42:11
Bangla,4,Best app,2025-05-31 17:42:00
Odira Chukwuma,5,I can't open my WhatsApp account reconnect my WhatsApp,2025-05-31 17:41:08
Harbans Singh,5,very nice app,2025-05-31 17:39:41
Suprojit Gharai,1,"WhatsApp keeps crashing out, plz fix this problem",2025-05-31 17:39:30
Sarmad Khan,5,my what's up not open please help me,2025-05-31 17:39:23
Herman Jansen,5,Very good service,2025-05-31 17:38:20
Vishal Gupta,4,I am not able to add the contact details to any contact through WhatsApp. please help.,2025-05-31 17:38:14
Vijikaran Viji1995,5,Amazing,2025-05-31 17:38:11
Ahsan,1,I ha e some issues in this version .,2025-05-31 17:37:24
Ferarri Brags,4,groups and chats can be arranged differently in columns. premium features can be considered too. Thanks so much for effecting this suggestion of mine. Those were part of the reasons we preferred GB WhatsApp. Kudos for upping your game. You can do better guys,2025-05-31 17:37:03
Taimoor Iftikhar,4,Good,2025-05-31 17:36:58
Thubalethu Sithole,5,This is amazing,2025-05-31 17:36:46
John Bosk,5,cool,2025-05-31 17:36:05
azeez mustapha,5,this is a good app,2025-05-31 17:35:10
Awais Jutt g,5,I like it,2025-05-31 17:34:22
Ishvari Yadav,5,good,2025-05-31 17:33:41
Noman Ali,2,Stop moving the status section in every damn update. Just let it stay in one place. The old layout was way better — you’ve messed it up with all these changes. Fix it.,2025-05-31 17:32:49
Rajendra Bhalla,5,"pictures must be transfer in gallery, all others things OK, Thanks,",2025-05-31 17:31:37
Angelito Avila Jr.,2,cannot open my whats app.,2025-05-31 17:31:36
Arsh Nawaz,5,super aap 😃,2025-05-31 17:31:15
kom mu,1,music option is not available,2025-05-31 17:31:15
Bianca Monyeki,5,Excellent,2025-05-31 17:31:06
Sanjir hossain Sanji hossain,5,Na App Ta Khub Bhalo Appp,2025-05-31 17:30:47
Sibusiso Mdo,2,excellent,2025-05-31 17:30:38
Charles Phiri,5,Good,2025-05-31 17:30:18
Peace Emejuru,4,"Voice notes play too fast, making it hard to understand what the person is saying. Consider adding a speed adjustment feature.",2025-05-31 17:30:02
Veeresh Kori,5,nice,2025-05-31 17:29:54
Akhilesh Yadav,5,mene kuch din whatsapp me online nahi tha to in logo ne ush par spam ka review de diya bab and very bad,2025-05-31 17:29:51
Sadra Saghafi,5,it's good,2025-05-31 17:29:47
Mark Biswas,5,100% good,2025-05-31 17:29:16
Dickson Lameck,5,Fantastic,2025-05-31 17:29:01
Neha Bakhla,3,goid,2025-05-31 17:28:43
Naveed Ameer,5,good app,2025-05-31 17:28:18
Blessing Ornguga,5,this app is refusing to download,2025-05-31 17:28:00
